Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,77.70999908447266,78.04499816894531,77.18699645996094,77.72599792480469,77.72599792480469,0
2019-01-01,77.19999694824219,77.48600006103516,76.75,77.17500305175781,77.17500305175781,0
2019-01-02,77.27799987792969,77.27799987792969,76.00299835205078,77.28500366210938,77.28500366210938,0
2019-01-03,74.34600067138672,75.9749984741211,73.99299621582031,74.32499694824219,74.32499694824219,0
2019-01-04,75.5770034790039,77.03299713134766,75.23200225830078,75.5270004272461,75.5270004272461,0
2019-01-07,77.27799987792969,77.58899688720703,77.0199966430664,77.302001953125,77.302001953125,0
2019-01-08,77.62999725341797,77.8030014038086,77.27999877929688,77.56999969482422,77.56999969482422,0
2019-01-09,77.875,78.09600067138672,77.41899871826172,77.90499877929688,77.90499877929688,0
2019-01-10,77.61499786376953,77.88700103759766,77.09300231933594,77.62799835205078,77.62799835205078,0
2019-01-11,77.85900115966797,78.34200286865234,77.84100341796875,77.81999969482422,77.81999969482422,0
2019-01-14,78.11799621582031,78.23999786376953,77.55799865722656,78.08999633789062,78.08999633789062,0
2019-01-15,77.93900299072266,78.51699829101562,77.87100219726562,77.92900085449219,77.92900085449219,0
2019-01-16,78.2699966430664,78.28600311279297,77.90399932861328,78.29900360107422,78.29900360107422,0
2019-01-17,78.16100311279297,78.19999694824219,77.76200103759766,78.20600128173828,78.20600128173828,0
2019-01-18,78.47799682617188,78.84100341796875,78.47799682617188,78.47699737548828,78.47699737548828,0
2019-01-21,78.53600311279297,78.65699768066406,78.27999877929688,78.54100036621094,78.54100036621094,0
2019-01-22,78.5009994506836,78.51499938964844,77.88300323486328,78.50700378417969,78.50700378417969,0
2019-01-23,77.87799835205078,78.39600372314453,77.86900329589844,77.87300109863281,77.87300109863281,0
2019-01-24,78.23400115966797,78.5009994506836,77.64099884033203,78.22000122070312,78.22000122070312,0
2019-01-25,77.68399810791016,78.6729965209961,77.5999984741211,77.69400024414062,77.69400024414062,0
2019-01-28,78.51100158691406,78.81199645996094,78.23999786376953,78.53500366210938,78.53500366210938,0
2019-01-29,78.29000091552734,78.4739990234375,77.96099853515625,78.28399658203125,78.28399658203125,0
2019-01-30,78.31099700927734,78.85800170898438,78.19999694824219,78.27999877929688,78.27999877929688,0
2019-01-31,79.01000213623047,79.35399627685547,78.87799835205078,79.04000091552734,79.04000091552734,0
2019-02-01,79.12000274658203,79.5459976196289,78.76599884033203,79.14199829101562,79.14199829101562,0
2019-02-04,79.36000061035156,79.51799774169922,79.16999816894531,79.30999755859375,79.30999755859375,0
2019-02-05,79.33000183105469,79.81800079345703,79.08899688720703,79.3270034790039,79.3270034790039,0
2019-02-06,79.62899780273438,79.6520004272461,78.05400085449219,79.63099670410156,79.63099670410156,0
2019-02-07,78.2040023803711,78.2040023803711,77.7509994506836,78.18099975585938,78.18099975585938,0
2019-02-08,77.86399841308594,77.96700286865234,77.44999694824219,77.86900329589844,77.86900329589844,0
2019-02-11,77.96299743652344,78.14199829101562,77.87999725341797,77.94999694824219,77.94999694824219,0
2019-02-12,77.95999908447266,78.39600372314453,77.93299865722656,77.9729995727539,77.9729995727539,0
2019-02-13,78.48699951171875,78.93000030517578,78.40399932861328,78.51200103759766,78.51200103759766,0
2019-02-14,78.66899871826172,79.22799682617188,78.36699676513672,78.63999938964844,78.63999938964844,0
2019-02-15,78.5199966430664,78.73999786376953,78.0999984741211,78.51399993896484,78.51399993896484,0
2019-02-18,78.97100067138672,79.17400360107422,78.7760009765625,78.99500274658203,78.99500274658203,0
2019-02-19,78.83000183105469,79.09100341796875,78.5,78.86000061035156,78.86000061035156,0
2019-02-20,79.2699966430664,79.56600189208984,79.13500213623047,79.24199676513672,79.24199676513672,0
2019-02-21,79.41400146484375,79.78399658203125,78.34200286865234,79.39600372314453,79.39600372314453,0
