Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,1.0501999855041504,1.0524799823760986,1.048699975013733,1.0501400232315063,1.0501400232315063,0
2019-01-01,1.0463999509811401,1.0506000518798828,1.030750036239624,1.0462000370025635,1.0462000370025635,0
2019-01-02,1.0497000217437744,1.0507700443267822,1.0443999767303467,1.048799991607666,1.048799991607666,0
2019-01-03,1.0430999994277954,1.0506399869918823,1.0430999994277954,1.0428999662399292,1.0428999662399292,0
2019-01-04,1.047510027885437,1.0550999641418457,1.045799970626831,1.0473899841308594,1.0473899841308594,0
2019-01-07,1.056130051612854,1.057800054550171,1.0535000562667847,1.0562900304794312,1.0562900304794312,0
2019-01-08,1.0568000078201294,1.0628700256347656,1.055400013923645,1.0574699640274048,1.0574699640274048,0
2019-01-09,1.0624799728393555,1.062980055809021,1.0542999505996704,1.0626800060272217,1.0626800060272217,0
2019-01-10,1.0565500259399414,1.0594600439071655,1.0544999837875366,1.0566600561141968,1.0566600561141968,0
2019-01-11,1.0591800212860107,1.0602500438690186,1.0541000366210938,1.0590699911117554,1.0590699911117554,0
2019-01-14,1.055840015411377,1.0572700500488281,1.0530999898910522,1.054800033569336,1.054800033569336,0
2019-01-15,1.0547900199890137,1.0556999444961548,1.0528000593185425,1.054229974746704,1.054229974746704,0
2019-01-16,1.056339979171753,1.0609099864959717,1.0537999868392944,1.0562599897384644,1.0562599897384644,0
2019-01-17,1.0584700107574463,1.064650058746338,1.0569000244140625,1.0589300394058228,1.0589300394058228,0
2019-01-18,1.0629899501800537,1.0650700330734253,1.0608999729156494,1.0630300045013428,1.0630300045013428,0
2019-01-21,1.061900019645691,1.066830039024353,1.0615999698638916,1.0625799894332886,1.0625799894332886,0
2019-01-22,1.0639499425888062,1.0644500255584717,1.059000015258789,1.0637999773025513,1.0637999773025513,0
2019-01-23,1.0547699928283691,1.0547699928283691,1.049399971961975,1.05485999584198,1.05485999584198,0
2019-01-24,1.0509999990463257,1.054010033607483,1.045799970626831,1.0511000156402588,1.0511000156402588,0
