Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,0.7043245434761047,0.707313597202301,0.7036307454109192,0.7044734358787537,0.7044734358787537,0
2019-01-01,0.7041757702827454,0.7110353112220764,0.7015082240104675,0.7041757702827454,0.7041757702827454,0
2019-01-02,0.7047216296195984,0.704820990562439,0.6984703540802002,0.7047911882400513,0.7047911882400513,0
2019-01-03,0.6920079588890076,0.7019514441490173,0.6919457912445068,0.6918978691101074,0.6918978691101074,0
2019-01-04,0.700721800327301,0.7112375497817993,0.6994963884353638,0.7006235718727112,0.7006235718727112,0
2019-01-07,0.7126059532165527,0.7143877744674683,0.711551308631897,0.7123776078224182,0.7123776078224182,0
2019-01-08,0.7146021723747253,0.715103030204773,0.7117893695831299,0.7145919799804688,0.7145919799804688,0
2019-01-09,0.7162297964096069,0.7194244861602783,0.7143877744674683,0.7163323760032654,0.7163323760032654,0
2019-01-10,0.7176483869552612,0.7197869420051575,0.7146430611610413,0.7175660133361816,0.7175660133361816,0
2019-01-11,0.719062328338623,0.7234842777252197,0.7182875871658325,0.7187005877494812,0.7187005877494812,0
2019-01-14,0.7203054428100586,0.7217194437980652,0.7177205085754395,0.7205129861831665,0.7205129861831665,0
2019-01-15,0.7201083302497864,0.7225955128669739,0.7185404896736145,0.7199423909187317,0.7199423909187317,0
2019-01-16,0.7206687927246094,0.721188485622406,0.7162810564041138,0.7207674384117126,0.7207674384117126,0
2019-01-17,0.7169898152351379,0.7176175117492676,0.7147452235221863,0.7173087000846863,0.7173087000846863,0
2019-01-18,0.7191140651702881,0.7205129861831665,0.7168458700180054,0.7190313339233398,0.7190313339233398,0
2019-01-21,0.7163323760032654,0.717875063419342,0.7140613198280334,0.716383695602417,0.716383695602417,0
2019-01-22,0.7159220576286316,0.7160758972167969,0.7122507095336914,0.7158913612365723,0.7158913612365723,0
2019-01-23,0.7121492624282837,0.7145919799804688,0.7120478749275208,0.7122101187705994,0.7122101187705994,0
2019-01-24,0.7147400975227356,0.7166917324066162,0.7085666060447693,0.714796245098114,0.714796245098114,0
2019-01-25,0.7089182138442993,0.7177205085754395,0.7076990604400635,0.7091192603111267,0.7091192603111267,0
2019-01-28,0.7179781794548035,0.72061687707901,0.7164350152015686,0.7179421186447144,0.7179421186447144,0
2019-01-29,0.7165992856025696,0.7176175117492676,0.7139593362808228,0.7165992856025696,0.7165992856025696,0
2019-01-30,0.7158196568489075,0.72061687707901,0.715103030204773,0.7159220576286316,0.7159220576286316,0
2019-01-31,0.7253788113594055,0.7294797301292419,0.7246901988983154,0.7254682779312134,0.7254682779312134,0
2019-02-01,0.727219820022583,0.7283851504325867,0.7236937284469604,0.7271669507026672,0.7271669507026672,0
2019-02-04,0.7249581217765808,0.725426197052002,0.721188485622406,0.7249003052711487,0.7249003052711487,0
2019-02-05,0.7214174270629883,0.7266914248466492,0.7195487022399902,0.7214018106460571,0.7214018106460571,0
2019-02-06,0.7243752479553223,0.7247952818870544,0.7122710347175598,0.7243752479553223,0.7243752479553223,0
2019-02-07,0.7112830877304077,0.7119971513748169,0.7091695666313171,0.7109948396682739,0.7109948396682739,0
2019-02-08,0.7094311714172363,0.7101768255233765,0.7061149477958679,0.709541916847229,0.709541916847229,0
2019-02-11,0.7100104689598083,0.7107522487640381,0.7060650587081909,0.7101768255233765,0.7101768255233765,0
2019-02-12,0.7064142823219299,0.7099247574806213,0.705566942691803,0.7063493728637695,0.7063493728637695,0
2019-02-13,0.7102777361869812,0.7136739492416382,0.709270179271698,0.7104795575141907,0.7104795575141907,0
