Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,0.6706593036651611,0.6723141074180603,0.6694112420082092,0.6707717776298523,0.6707717776298523,0
2019-01-01,0.6724949479103088,0.6725854277610779,0.6709157824516296,0.6724949479103088,0.6724949479103088,0
2019-01-02,0.6713616847991943,0.6721514463424683,0.666297972202301,0.6713616847991943,0.6713616847991943,0
2019-01-03,0.6633983254432678,0.6692992448806763,0.6615594029426575,0.6633586883544922,0.6633586883544922,0
2019-01-04,0.6688515543937683,0.6748321056365967,0.6673607230186462,0.6688515543937683,0.6688515543937683,0
2019-01-07,0.6744498014450073,0.6769105792045593,0.6731785535812378,0.6743497252464294,0.6743497252464294,0
2019-01-08,0.6755478382110596,0.675757884979248,0.6709787845611572,0.675369918346405,0.675369918346405,0
2019-01-09,0.6740179657936096,0.6807491183280945,0.6737000942230225,0.6740497946739197,0.6740497946739197,0
2019-01-10,0.6791678667068481,0.6795786619186401,0.6772314310073853,0.6791079044342041,0.6791079044342041,0
2019-01-11,0.6788082718849182,0.6846032738685608,0.6785319447517395,0.6785181164741516,0.6785181164741516,0
2019-01-14,0.6821189522743225,0.6833401918411255,0.6798096895217896,0.682174801826477,0.682174801826477,0
2019-01-15,0.682701051235199,0.6853070259094238,0.6807491183280945,0.6826870441436768,0.6826870441436768,0
2019-01-16,0.6821514964103699,0.6831300854682922,0.6756985187530518,0.6823609471321106,0.6823609471321106,0
2019-01-17,0.6773002743721008,0.6780120730400085,0.67298823595047,0.6773782968521118,0.6773782968521118,0
2019-01-18,0.6765304803848267,0.6775985956192017,0.6748093962669373,0.6763291358947754,0.6763291358947754,0
2019-01-21,0.674081563949585,0.6743088364601135,0.6715105175971985,0.674040675163269,0.674040675163269,0
2019-01-22,0.6729022264480591,0.673582136631012,0.6708257794380188,0.6729927659034729,0.6729927659034729,0
2019-01-23,0.6751920580863953,0.6801795959472656,0.6751784682273865,0.6752012372016907,0.6752012372016907,0
2019-01-24,0.6793801188468933,0.680438756942749,0.6763795018196106,0.6793893575668335,0.6793893575668335,0
2019-01-25,0.676278829574585,0.6840881109237671,0.6748822331428528,0.6760091185569763,0.6760091185569763,0
2019-01-28,0.6839290261268616,0.6872851848602295,0.6832701563835144,0.683947741985321,0.683947741985321,0
2019-01-29,0.683312177658081,0.6863889098167419,0.6818909645080566,0.6833588480949402,0.6833588480949402,0
2019-01-30,0.682407557964325,0.6857205629348755,0.6822678446769714,0.6823004484176636,0.6823004484176636,0
2019-01-31,0.6896598935127258,0.6940106749534607,0.6895981431007385,0.6899882555007935,0.6899882555007935,0
2019-02-01,0.6914290189743042,0.6941118240356445,0.6901502013206482,0.6914194822311401,0.6914194822311401,0
2019-02-04,0.689950168132782,0.6906411051750183,0.6871293783187866,0.6898407340049744,0.6898407340049744,0
2019-02-05,0.6879377365112305,0.6907030940055847,0.6872615814208984,0.687809944152832,0.687809944152832,0
2019-02-06,0.690231204032898,0.6907030940055847,0.6837279796600342,0.690212070941925,0.690212070941925,0
2019-02-07,0.6771488785743713,0.6780120730400085,0.6745589971542358,0.6769701838493347,0.6769701838493347,0
2019-02-08,0.6745999455451965,0.6767319440841675,0.6730788350105286,0.6747183203697205,0.6747183203697205,0
2019-02-11,0.6761096715927124,0.6774287819862366,0.67298823595047,0.6760411262512207,0.6760411262512207,0
2019-02-12,0.6737409830093384,0.6748093962669373,0.6721514463424683,0.673768162727356,0.673768162727356,0
2019-02-13,0.6739588975906372,0.6853070259094238,0.6731377840042114,0.6741496920585632,0.6741496920585632,0
2019-02-14,0.6807212829589844,0.6856406331062317,0.6804109811782837,0.6808093190193176,0.6808093190193176,0
2019-02-15,0.6833215355873108,0.6867188811302185,0.6811478734016418,0.6832607984542847,0.6832607984542847,0
2019-02-18,0.6865302920341492,0.6894221901893616,0.6842004656791687,0.6865491271018982,0.6865491271018982,0
2019-02-19,0.6855419278144836,0.6861063838005066,0.6816400289535522,0.6856594681739807,0.6856594681739807,0
2019-02-20,0.6877579092979431,0.6886103749275208,0.6852318644523621,0.6879944801330566,0.6879944801330566,0
2019-02-21,0.686059296131134,0.6878998875617981,0.6804202795028687,0.6858381032943726,0.6858381032943726,0
2019-02-22,0.6812685132026672,0.6845376491546631,0.6763611435890198,0.681430995464325,0.681430995464325,0
2019-02-25,0.6866622567176819,0.690321683883667,0.6861534118652344,0.686582088470459,0.686582088470459,0
